URL	Nombre	Precio	Descripción	Materiales	Medidas S	Medidas M	Medidas L	Tallas disponibles	Error
https://www.imanofficial.com/productos/remera-button-ml/	No encontrado	No encontrado	Tela: morley Esta remera asimétrica de manga larga es la prenda ideal para quienes buscan un look moderno y original. Su diseño con un hombro descubierto le da un toque sensual y sofisticado, mientras que la cartera falsa en diagonal con botones de pasta al tono añade un detalle único y elegante. Confeccionada con nuestro moley premium, esta remera te brinda comodidad y un calce perfecto. Su versatilidad te permitirá crear looks para diferentes ocasiones, desde una salida casual hasta una noche especial. TALLE 34-XS 36-S 38-M 40-L 42-XL 44-XXL Contorno de busto 86-90 90-94 94-98 98-102 104-106 110-112 Tiro alto: contorno cintura 68 72 76 80 84 88 Tiro medio: contorno cintura 72 86 80 84 88 92 Tiro bajo: contorno cintura 76 80 84 88 92 96 Contorno de cadera 92-94 96-98 100-102 104-106 110-112 116-118 Altura 158-162 162-166 166-170 170-174 176-178 178-182	No especificado	{}	{}	{}	['S', 'M', 'L']	
https://www.imanofficial.com/productos/pantalon-suede/	No encontrado	No encontrado	Tela: suede Descripción: Este pantalón recto de tiro medio es una prenda esencial en cualquier guardarropa femenino. Su diseño clásico y versátil se adapta a cualquier ocasión, brindándote comodidad y estilo en todo momento. El pantalón suede presenta una doble costura recta que le otorga mayor durabilidad y un acabado impecable. Los cinco bolsillos te permiten llevar tus objetos esenciales con comodidad y seguridad. El botón de zamak negro añade un toque de sofisticación y durabilidad. Su corte recto y tiro medio estilizan tu figura y te permiten combinarlo con diferentes prendas para crear looks versátiles y a la moda. TALLE 34-XS 36-S 38-M 40-L 42-XL 44-XXL Contorno de busto 86-90 90-94 94-98 98-102 104-106 110-112 Tiro alto: contorno cintura 68 72 76 80 84 88 Tiro medio: contorno cintura 72 86 80 84 88 92 Tiro bajo: contorno cintura 76 80 84 88 92 96 Contorno de cadera 92-94 96-98 100-102 104-106 110-112 116-118 Altura 158-162 162-166 166-170 170-174 176-178 178-182	No especificado	{}	{}	{}	['S', 'M', 'L']	
https://www.imanofficial.com/productos/blazer-suede/	No encontrado	No encontrado	Tela: suede Descripción: Su diseño con recortes y pespuntes le da un toque moderno y sofisticado, ideal para la mujer que busca una prenda única y con personalidad. El blazer suede está forrado y entretelado para brindarte una estructura impecable y mayor durabilidad. Los dos bolsillos aplicados en la parte delantera no solo son funcionales, sino que también añaden un detalle de estilo. Su corte favorecedor y su atención al detalle hacen de este blazer una prenda indispensable en tu guardarropa. LARGO POR TALLE (medida tomada desde el hombro) S: 73 cm / M: 74 cm / L: 75 cm / XL: 76 cm TALLE 34-XS 36-S 38-M 40-L 42-XL 44-XXL Contorno de busto 86-90 90-94 94-98 98-102 104-106 110-112 Tiro alto: contorno cintura 68 72 76 80 84 88 Tiro medio: contorno cintura 72 86 80 84 88 92 Tiro bajo: contorno cintura 76 80 84 88 92 96 Contorno de cadera 92-94 96-98 100-102 104-106 110-112 116-118 Altura 158-162 162-166 166-170 170-174 176-178 178-182	No especificado	{}	{}	{}	['S', 'M', 'L']	
https://www.imanofficial.com/productos/falda-midi-suede/	No encontrado	No encontrado	Tela: suede Descripción: Esta falda midi es la prenda ideal para lucir un look elegante y femenino. Su diseño con pinzas en la parte delantera estiliza tu figura y realza tus curvas de forma natural. La falda suede te ofrece comodidad y un calce perfecto. El cierre invisible en el lateral le da un acabado prolijo y discreto, mientras que el broche emperatriz garantiza un cierre seguro y un toque de distinción. Su versatilidad te permitirá crear looks para diferentes ocasiones, desde una reunión de trabajo hasta una salida nocturna. Combinala con una blusa o camisa para un estilo formal, o con una remera básica para un look más casual. LARGOS POR TALLE: S: 73 cm / M: 74 cm / L: 75 cm / XL: 76 cm TALLE 34-XS 36-S 38-M 40-L 42-XL 44-XXL Contorno de busto 86-90 90-94 94-98 98-102 104-106 110-112 Tiro alto: contorno cintura 68 72 76 80 84 88 Tiro medio: contorno cintura 72 86 80 84 88 92 Tiro bajo: contorno cintura 76 80 84 88 92 96 Contorno de cadera 92-94 96-98 100-102 104-106 110-112 116-118 Altura 158-162 162-166 166-170 170-174 176-178 178-182	No especificado	{}	{}	{}	['S', 'M', 'L']	
https://www.imanofficial.com/productos/chaleco-suede/	No encontrado	No encontrado	Tela: suede Descripción: Este chaleco es la pieza clave para completar tus looks con un toque de elegancia y sofisticación. Su diseño clásico y versátil se adapta a cualquier ocasión, brindándote un sinfín de posibilidades. El chaleco suede está forrado y entretelado para ofrecerte una estructura impecable y mayor durabilidad. Los botones en la parte delantera le dan un toque tradicional, mientras que los bolsillos ojal decorativos añaden un detalle de distinción. Su corte favorecedor y su atención al detalle hacen de este chaleco una prenda indispensable en tu guardarropa. Combínalo con camisas, blusas o remeras para crear looks formales o informales. ¡Las posibilidades son infinitas! TALLE 34-XS 36-S 38-M 40-L 42-XL 44-XXL Contorno de busto 86-90 90-94 94-98 98-102 104-106 110-112 Tiro alto: contorno cintura 68 72 76 80 84 88 Tiro medio: contorno cintura 72 86 80 84 88 92 Tiro bajo: contorno cintura 76 80 84 88 92 96 Contorno de cadera 92-94 96-98 100-102 104-106 110-112 116-118 Altura 158-162 162-166 166-170 170-174 176-178 178-182	No especificado	{}	{}	{}	['S', 'M', 'L']	
https://www.imanofficial.com/productos/falda-suede/	No encontrado	No encontrado	Tela: suede Descripción: Esta falda es la prenda ideal para lucir un look elegante y femenino. Su diseño con pinzas en la parte delantera estiliza tu figura y realza tus curvas de forma natural. La falda suede te ofrece comodidad y un calce perfecto. El cierre invisible en el lateral le da un acabado prolijo y discreto, mientras que el broche emperatriz garantiza un cierre seguro y un toque de distinción. Su versatilidad te permitirá crear looks para diferentes ocasiones, desde una reunión de trabajo hasta una salida nocturna. Combinala con una blusa o camisa para un estilo formal, o con una remera básica para un look más casual. LARGOS POR TALLE: S: 38 cm / M: 39 cm / L: 40 cm / XL: 41 cm TALLE 34-XS 36-S 38-M 40-L 42-XL 44-XXL Contorno de busto 86-90 90-94 94-98 98-102 104-106 110-112 Tiro alto: contorno cintura 68 72 76 80 84 88 Tiro medio: contorno cintura 72 86 80 84 88 92 Tiro bajo: contorno cintura 76 80 84 88 92 96 Contorno de cadera 92-94 96-98 100-102 104-106 110-112 116-118 Altura 158-162 162-166 166-170 170-174 176-178 178-182	No especificado	{}	{}	{}	['S', 'M', 'L']	
https://www.imanofficial.com/productos/trench-suede/	No encontrado	No encontrado	Tela: suede Descripción: Su diseño clásico se adapta a cualquier ocasión, brindándote un look elegante y distinguido. Confeccionado con materiales de primera calidad, este trench está forrado y entretelado para ofrecerte mayor protección contra el frío y la lluvia. Las charreteras en los hombros le dan un toque de autoridad y estructura, mientras que los puños con hebilla metálica añaden un detalle de sofisticación. Los botones de pasta negros complementan el diseño con un toque de elegancia. Su corte impecable y su atención al detalle hacen de este trench una inversión que te acompañará temporada tras temporada. LARGOS POR TALLE: S: 123 cm / M: 124 cm / L: 125 cm / XL: 126 cm TALLE 34-XS 36-S 38-M 40-L 42-XL 44-XXL Contorno de busto 86-90 90-94 94-98 98-102 104-106 110-112 Tiro alto: contorno cintura 68 72 76 80 84 88 Tiro medio: contorno cintura 72 86 80 84 88 92 Tiro bajo: contorno cintura 76 80 84 88 92 96 Contorno de cadera 92-94 96-98 100-102 104-106 110-112 116-118 Altura 158-162 162-166 166-170 170-174 176-178 178-182	Confeccionado con materiales de primera calidad, este trench está forrado y entretelado para ofrecerte mayor protección contra el frío y la lluvia. Las charreteras en los hombros le dan un toque de autoridad y estructura, mientras que los puños con hebilla metálica añaden un detalle de sofisticación. Los botones de pasta negros complementan el diseño con un toque de elegancia.	{}	{}	{}	['S', 'M', 'L']	
https://www.imanofficial.com/productos/pantalon-bugatti/	No encontrado	No encontrado	Tela: crepe sastrero El pantalón bugatti con su corte wide leg es perfectos para quienes buscan un look moderno y relajado sin sacrificar la comodidad. Su corte amplio te brinda libertad de movimiento, mientras que el elástico en la cintura se adapta a tu figura a la perfección. Confeccionados con materiales de alta calidad, estos pantalones te garantizan una sensación suave y agradable al tacto. Los bolsillos laterales te permiten llevar tus objetos esenciales con vos a donde vayas. El diseño con líneas le da un toque de estilo único, y el logo bordado a contra tono añade un detalle sutil pero distintivo. Largo: S: 103cm M: 102cm L: 104cm XL: 105cm TALLE 34-XS 36-S 38-M 40-L 42-XL 44-XXL Contorno de busto 86-90 90-94 94-98 98-102 104-106 110-112 Tiro alto: contorno cintura 68 72 76 80 84 88 Tiro medio: contorno cintura 72 86 80 84 88 92 Tiro bajo: contorno cintura 76 80 84 88 92 96 Contorno de cadera 92-94 96-98 100-102 104-106 110-112 116-118 Altura 158-162 162-166 166-170 170-174 176-178 178-182	Confeccionados con materiales de alta calidad, estos pantalones te garantizan una sensación suave y agradable al tacto. Los bolsillos laterales te permiten llevar tus objetos esenciales con vos a donde vayas.	{}	{}	{}	['S', 'M', 'L']	
https://www.imanofficial.com/productos/campera-bugatti/	No encontrado	No encontrado	Tela: crepe sastrero Campera forrada ideal para los días frescos. Su diseño combina la funcionalidad con un toque moderno. Confeccionada con materiales de primera calidad, esta campera te garantiza abrigo y durabilidad. Su forro interior te mantendrá cálida en los días más fríos, mientras que los cierres metálicos YKK aseguran un cierre suave y resistente. Además de su practicidad, esta campera destaca por su estilo. Las mangas con líneas le dan un toque deportivo y dinámico, mientras que el logo bordado a contra tono añade un detalle sofisticado. Los bolsillos laterales te permiten guardar tus objetos esenciales con comodidad y seguridad. LARGO CAMPERA POR TALLES (medidas tomadas desde el hombro) S: 40 cm / M: 50 cm / L: 51 cm / XL: 52 cm TALLE 34-XS 36-S 38-M 40-L 42-XL 44-XXL Contorno de busto 86-90 90-94 94-98 98-102 104-106 110-112 Tiro alto: contorno cintura 68 72 76 80 84 88 Tiro medio: contorno cintura 72 86 80 84 88 92 Tiro bajo: contorno cintura 76 80 84 88 92 96 Contorno de cadera 92-94 96-98 100-102 104-106 110-112 116-118 Altura 158-162 162-166 166-170 170-174 176-178 178-182	Confeccionada con materiales de primera calidad, esta campera te garantiza abrigo y durabilidad. Su forro interior te mantendrá cálida en los días más fríos, mientras que los cierres metálicos YKK aseguran un cierre suave y resistente.	{}	{}	{}	['S', 'M', 'L']	
https://www.imanofficial.com/productos/falda-glen/	No encontrado	No encontrado	Tela: paño Eleva tus looks con nuestro falda de paño. Nuestra falda con sobrefalda te brinda una sensación de lujo y comodidad. El diseño con sobrefalda resalta tu figura y te hace sentir femenina y segura. Ideal para ocasiones especiales o para darle un toque sofisticado a tus looks diarios. LARGO POR TALLE (medida tomada a la prenda en plano) S: 33 cm / M: 34 cm / L: 35 cm / XL: 36 cm TALLE 34-XS 36-S 38-M 40-L 42-XL 44-XXL Contorno de busto 86-90 90-94 94-98 98-102 104-106 110-112 Tiro alto: contorno cintura 68 72 76 80 84 88 Tiro medio: contorno cintura 72 86 80 84 88 92 Tiro bajo: contorno cintura 76 80 84 88 92 96 Contorno de cadera 92-94 96-98 100-102 104-106 110-112 116-118 Altura 158-162 162-166 166-170 170-174 176-178 178-182	No especificado	{}	{}	{}	['S', 'M', 'L']	
https://www.imanofficial.com/productos/blazer-glen/	No encontrado	No encontrado	Tela: paño Colección Iman Exclusive Eleva tus looks con nuestro blazer de paño. Confeccionado con los mejores materiales, este blazer te brinda una sensación de lujo y confort. Los detalles como los bolsillos con tapa y las hombreras le dan un toque sofisticado. Perfecto para combinar con pantalones de vestir, faldas o jeans, este blazer es un básico imprescindible en tu guardarropa. LARGO POR TALLE (medida tomada desde el hombro) S: 78 cm / M: 79 cm / L: 80 cm / XL: 81 cm TALLE 34-XS 36-S 38-M 40-L 42-XL 44-XXL Contorno de busto 86-90 90-94 94-98 98-102 104-106 110-112 Tiro alto: contorno cintura 68 72 76 80 84 88 Tiro medio: contorno cintura 72 86 80 84 88 92 Tiro bajo: contorno cintura 76 80 84 88 92 96 Contorno de cadera 92-94 96-98 100-102 104-106 110-112 116-118 Altura 158-162 162-166 166-170 170-174 176-178 178-182	Eleva tus looks con nuestro blazer de paño. Confeccionado con los mejores materiales, este blazer te brinda una sensación de lujo y confort. Los detalles como los bolsillos con tapa y las hombreras le dan un toque sofisticado. Perfecto para combinar con pantalones de vestir, faldas o jeans, este blazer es un básico imprescindible en tu guardarropa.	{}	{}	{}	['S', 'M', 'L']	
https://www.imanofficial.com/productos/campera-aspen1/	No encontrado	No encontrado	Tela: Piel Sintética Colección Iman Exclusive Campera puffer forrada con detalles de piel sintética en cuello, puños y bolsillos. Se cierra con alamares de plásticos con detalles en cuerina Medidas Campera: S M L XL XXL Largo Manga 51 52 53 54 55 Largo Total 69 70 71 72 73 Ancho Busto 62 63 64 65 66 Ancho Cadera 58 60 62 64 66 TALLE 34-XS 36-S 38-M 40-L 42-XL 44-XXL Contorno de busto 86-90 90-94 94-98 98-102 104-106 110-112 Tiro alto: contorno cintura 68 72 76 80 84 88 Tiro medio: contorno cintura 72 86 80 84 88 92 Tiro bajo: contorno cintura 76 80 84 88 92 96 Contorno de cadera 92-94 96-98 100-102 104-106 110-112 116-118 Altura 158-162 162-166 166-170 170-174 176-178 178-182	No especificado	{}	{}	{}	['S', 'M', 'L']	
https://www.imanofficial.com/productos/campera-cat/	No encontrado	No encontrado	*Manchas Negras como en la primera foto* Tela: piel sintética Colección Iman Exclusive Nuestro tapado corto es la opción perfecta para crear looks modernos y cómodos. Su tejido suave y elástico se adapta a tu cuerpo, mientras que los bolsillos laterales y los botones de pasta le dan un toque funcional. Combínalo con jeans y botines para un look casual y urbano, o con un vestido y botas altas para un estilo más sofisticado. Medidas Campera: S M L XL XXL Largo Manga 54 55 56 57 58 Largo Total 58 59 60 61 62 Ancho Busto 58 59 60 61 62 Ancho Cintura 57 58 59 60 61 TALLE 34-XS 36-S 38-M 40-L 42-XL 44-XXL Contorno de busto 86-90 90-94 94-98 98-102 104-106 110-112 Tiro alto: contorno cintura 68 72 76 80 84 88 Tiro medio: contorno cintura 72 86 80 84 88 92 Tiro bajo: contorno cintura 76 80 84 88 92 96 Contorno de cadera 92-94 96-98 100-102 104-106 110-112 116-118 Altura 158-162 162-166 166-170 170-174 176-178 178-182	No especificado	{}	{}	{}	['S', 'M', 'L']	
https://www.imanofficial.com/productos/campera-brown/	No encontrado	No encontrado	Tela: piel sintética Colección Iman Exclusive Nuestro tapado corto es la opción perfecta para crear looks modernos y cómodos. Su tejido suave y elástico se adapta a tu cuerpo, mientras que los bolsillos laterales y los botones de pasta le dan un toque funcional. Combínalo con jeans y botines para un look casual y urbano, o con un vestido y botas altas para un estilo más sofisticado. Medidas Campera: S M L XL XXL Largo Manga 62 63 64 65 66 Largo Total 55 56 57 58 59 Ancho Busto 51 53 55 56 57 Ancho Cintura 48 50 52 54 56 TALLE 34-XS 36-S 38-M 40-L 42-XL 44-XXL Contorno de busto 86-90 90-94 94-98 98-102 104-106 110-112 Tiro alto: contorno cintura 68 72 76 80 84 88 Tiro medio: contorno cintura 72 86 80 84 88 92 Tiro bajo: contorno cintura 76 80 84 88 92 96 Contorno de cadera 92-94 96-98 100-102 104-106 110-112 116-118 Altura 158-162 162-166 166-170 170-174 176-178 178-182	No especificado	{}	{}	{}	['S', 'M', 'L']	
https://www.imanofficial.com/productos/tapado-ocicat/	No encontrado	No encontrado	Tela: piel sintética Colección Iman Exclusive Nuestro tapado corto es la opción perfecta para crear looks modernos y cómodos. Su tejido suave y elástico se adapta a tu cuerpo, mientras que los bolsillos laterales y los botones de pasta le dan un toque funcional. Combínalo con jeans y botines para un look casual y urbano, o con un vestido y botas altas para un estilo más sofisticado. TALLE 34-XS 36-S 38-M 40-L 42-XL 44-XXL Contorno de busto 86-90 90-94 94-98 98-102 104-106 110-112 Tiro alto: contorno cintura 68 72 76 80 84 88 Tiro medio: contorno cintura 72 86 80 84 88 92 Tiro bajo: contorno cintura 76 80 84 88 92 96 Contorno de cadera 92-94 96-98 100-102 104-106 110-112 116-118 Altura 158-162 162-166 166-170 170-174 176-178 178-182	No especificado	{}	{}	{}	['S', 'M', 'L']	
https://www.imanofficial.com/productos/musculosa-estocolmo/	No encontrado	No encontrado	Tela morley algodón Descripcion Eleva tus looks casuales con nuestra musculosa de algodón. Su diseño simple y elegante, con guía y cartera con botones, la convierte en una prenda versátil. Combínala con una falda y sandalias para un look más sofisticado, o con jeans y zapatillas para un estilo más relajado. TALLE 34-XS 36-S 38-M 40-L 42-XL 44-XXL Contorno de busto 86-90 90-94 94-98 98-102 104-106 110-112 Tiro alto: contorno cintura 68 72 76 80 84 88 Tiro medio: contorno cintura 72 86 80 84 88 92 Tiro bajo: contorno cintura 76 80 84 88 92 96 Contorno de cadera 92-94 96-98 100-102 104-106 110-112 116-118 Altura 158-162 162-166 166-170 170-174 176-178 178-182	No especificado	{}	{}	{}	['S', 'M', 'L']	
https://www.imanofficial.com/productos/remera-neck-mc/	No encontrado	No encontrado	Tela: morley algodón Nuestra remera de algodón es la opción perfecta para lucir moderna y cómoda. El tejido suave y natural te brinda la máxima comodidad, mientras que el bordado a contraste le añade un toque de originalidad. Ideal para tus días más ocupados, ¡combínala con jeans y zapatillas para un outfit casual y canchero! TALLE 34-XS 36-S 38-M 40-L 42-XL 44-XXL Contorno de busto 86-90 90-94 94-98 98-102 104-106 110-112 Tiro alto: contorno cintura 68 72 76 80 84 88 Tiro medio: contorno cintura 72 86 80 84 88 92 Tiro bajo: contorno cintura 76 80 84 88 92 96 Contorno de cadera 92-94 96-98 100-102 104-106 110-112 116-118 Altura 158-162 162-166 166-170 170-174 176-178 178-182	No especificado	{}	{}	{}	['S', 'M', 'L']	
https://www.imanofficial.com/productos/remera-neck-ml/	No encontrado	No encontrado	Tela: morley algodón Nuestra remera de algodón es la opción perfecta para lucir moderna y cómoda. El tejido suave y natural te brinda la máxima comodidad, mientras que el bordado a contraste le añade un toque de originalidad. Ideal para tus días más ocupados, ¡combínala con jeans y zapatillas para un outfit casual y canchero! TALLE 34-XS 36-S 38-M 40-L 42-XL 44-XXL Contorno de busto 86-90 90-94 94-98 98-102 104-106 110-112 Tiro alto: contorno cintura 68 72 76 80 84 88 Tiro medio: contorno cintura 72 86 80 84 88 92 Tiro bajo: contorno cintura 76 80 84 88 92 96 Contorno de cadera 92-94 96-98 100-102 104-106 110-112 116-118 Altura 158-162 162-166 166-170 170-174 176-178 178-182	No especificado	{}	{}	{}	['S', 'M', 'L']	
https://www.imanofficial.com/productos/pantalon-dakota/	No encontrado	No encontrado	Tela: tejido 50% viscosa 28% poliéster 22% poliamida Pantalón con tejido acanalado en cintura, cuello y puños Sumá un toque de sofisticación a tu armario con nuestro pantalón de tejido acanalado. Su tejido suave y elástico, compuesto por viscosa, poliéster y poliamida, te brinda la máxima comodidad. Perfecto para armar total look con el sweater dakota. TALLE 34-XS 36-S 38-M 40-L 42-XL 44-XXL Contorno de busto 86-90 90-94 94-98 98-102 104-106 110-112 Tiro alto: contorno cintura 68 72 76 80 84 88 Tiro medio: contorno cintura 72 86 80 84 88 92 Tiro bajo: contorno cintura 76 80 84 88 92 96 Contorno de cadera 92-94 96-98 100-102 104-106 110-112 116-118 Altura 158-162 162-166 166-170 170-174 176-178 178-182	No especificado	{}	{}	{}	['S', 'M', 'L']	
https://www.imanofficial.com/productos/sweater-dakota/	No encontrado	No encontrado	Tela: tejido 50% viscosa 28% poliéster 22% poliamida Sweater con tejido acanalado en cintura, cuello y puños Sumá un toque de sofisticación a tu armario con nuestro sweater de tejido acanalado. Su tejido suave y elástico, compuesto por viscosa, poliéster y poliamida, te brinda la máxima comodidad. Los detalles acanalados en cuello, puños y cintura le dan un toque clásico y atemporal. Perfecto para combinar con jeans, faldas o vestidos, este sweater es un básico imprescindible en cualquier guardarropa. TALLE 34-XS 36-S 38-M 40-L 42-XL 44-XXL Contorno de busto 86-90 90-94 94-98 98-102 104-106 110-112 Tiro alto: contorno cintura 68 72 76 80 84 88 Tiro medio: contorno cintura 72 86 80 84 88 92 Tiro bajo: contorno cintura 76 80 84 88 92 96 Contorno de cadera 92-94 96-98 100-102 104-106 110-112 116-118 Altura 158-162 162-166 166-170 170-174 176-178 178-182	No especificado	{}	{}	{}	['S', 'M', 'L']	
https://www.imanofficial.com/productos/sweater-ophelia/	No encontrado	No encontrado	Tela: tejido 100% acrílico Sweater con tejido acanalado en cuello y cartera. Acceso delantero con botones dorados. Dos bolsillos parches en delantero. Nuestro modelo con botones dorados es la opción perfecta para crear looks modernos y cómodos. Su tejido suave y elástico se adapta a tu cuerpo, mientras que los detalles dorados le dan un toque chic. TALLE 34-XS 36-S 38-M 40-L 42-XL 44-XXL Contorno de busto 86-90 90-94 94-98 98-102 104-106 110-112 Tiro alto: contorno cintura 68 72 76 80 84 88 Tiro medio: contorno cintura 72 86 80 84 88 92 Tiro bajo: contorno cintura 76 80 84 88 92 96 Contorno de cadera 92-94 96-98 100-102 104-106 110-112 116-118 Altura 158-162 162-166 166-170 170-174 176-178 178-182	No especificado	{}	{}	{}	['S', 'M', 'L']	
https://www.imanofficial.com/productos/sweater-piper/	No encontrado	No encontrado	Tela: tejido 70% acrílico 13% poliéster 3% spandex Sweater con tejido con cuello alto y cierre ¡No te quedes afuera de la tendencia de los cuellos altos! Nuestro sweater es la opción perfecta para crear looks modernos y cómodos. Su tejido suave y elástico se adapta a tu cuerpo, mientras que el cierre frontal te permite personalizar tu estilo. Combínalo con jeans y zapatillas para un look casual, o con una falda y botas para un estilo más elegante. TALLE 34-XS 36-S 38-M 40-L 42-XL 44-XXL Contorno de busto 86-90 90-94 94-98 98-102 104-106 110-112 Tiro alto: contorno cintura 68 72 76 80 84 88 Tiro medio: contorno cintura 72 86 80 84 88 92 Tiro bajo: contorno cintura 76 80 84 88 92 96 Contorno de cadera 92-94 96-98 100-102 104-106 110-112 116-118 Altura 158-162 162-166 166-170 170-174 176-178 178-182	No especificado	{}	{}	{}	['S', 'M', 'L']	
https://www.imanofficial.com/productos/sweater-nina/	No encontrado	No encontrado	Tela: tejido 50% viscosa 28% poliéster 22% poliamida Sweater con tejido acanalado en cintura, cuello y puños Sumá un toque de sofisticación a tu armario con nuestro sweater de tejido acanalado. Su tejido suave y elástico, compuesto por viscosa, poliéster y poliamida, te brinda la máxima comodidad. Los detalles acanalados en cuello, puños y cintura le dan un toque clásico y atemporal. Perfecto para combinar con jeans, faldas o vestidos, este sweater es un básico imprescindible en cualquier guardarropa. TALLE 34-XS 36-S 38-M 40-L 42-XL 44-XXL Contorno de busto 86-90 90-94 94-98 98-102 104-106 110-112 Tiro alto: contorno cintura 68 72 76 80 84 88 Tiro medio: contorno cintura 72 86 80 84 88 92 Tiro bajo: contorno cintura 76 80 84 88 92 96 Contorno de cadera 92-94 96-98 100-102 104-106 110-112 116-118 Altura 158-162 162-166 166-170 170-174 176-178 178-182	No especificado	{}	{}	{}	['S', 'M', 'L']	
https://www.imanofficial.com/productos/musculosa-eme-n2/	No encontrado	No encontrado	Tela: morley elastizado La básica que lo tiene todo ? Esta musculosa de Morley con logotipo bordado a tono es el equilibrio perfecto entre comodidad y estilo. Su efecto push up realza tu silueta y su diseño clásico la convierte en un imprescindible para todos los días. Suavidad, elasticidad y un fit perfecto para combinar con lo que quieras. Desde looks casuales hasta outfits más arreglados, esta musculosa siempre queda bien. Sumala a tu guardarropa y llevá lo básico a otro nivel. TALLE 34-XS 36-S 38-M 40-L 42-XL 44-XXL Contorno de busto 86-90 90-94 94-98 98-102 104-106 110-112 Tiro alto: contorno cintura 68 72 76 80 84 88 Tiro medio: contorno cintura 72 86 80 84 88 92 Tiro bajo: contorno cintura 76 80 84 88 92 96 Contorno de cadera 92-94 96-98 100-102 104-106 110-112 116-118 Altura 158-162 162-166 166-170 170-174 176-178 178-182	No especificado	{}	{}	{}	['S', 'M', 'L']	
https://www.imanofficial.com/productos/falda-button/	No encontrado	No encontrado	Tela: morley Eleva tus looks con nuestra falda larga de diseño cruzado. Su silueta fluida y el elástico en la cintura te brindan una comodidad inigualable, mientras que el cruce falso le otorga un toque sofisticado y femenino. Perfecta para ocasiones especiales o para un día de trabajo, esta falda te hará sentir segura y elegante. LARGOS POR TALLE: S: 103 cm / M: 104 / L: 105 / XL: 106 cm TALLE 34-XS 36-S 38-M 40-L 42-XL 44-XXL Contorno de busto 86-90 90-94 94-98 98-102 104-106 110-112 Tiro alto: contorno cintura 68 72 76 80 84 88 Tiro medio: contorno cintura 72 86 80 84 88 92 Tiro bajo: contorno cintura 76 80 84 88 92 96 Contorno de cadera 92-94 96-98 100-102 104-106 110-112 116-118 Altura 158-162 162-166 166-170 170-174 176-178 178-182	No especificado	{}	{}	{}	['S', 'M', 'L']	
https://www.imanofficial.com/productos/chaleco-button/	No encontrado	No encontrado	Tela: morley No te quedes afuera de la tendencia de los chalecos asimétricos. Nuestro modelo, confeccionado en suave morley, es la opción perfecta para darle un toque urbano a tus outfits. El cuello redondo y la cartera falsa con botones de pasta le aportan un aire desenfadado y moderno. Combínalo con jeans y zapatillas para un look casual y canchero. TALLE 34-XS 36-S 38-M 40-L 42-XL 44-XXL Contorno de busto 86-90 90-94 94-98 98-102 104-106 110-112 Tiro alto: contorno cintura 68 72 76 80 84 88 Tiro medio: contorno cintura 72 86 80 84 88 92 Tiro bajo: contorno cintura 76 80 84 88 92 96 Contorno de cadera 92-94 96-98 100-102 104-106 110-112 116-118 Altura 158-162 162-166 166-170 170-174 176-178 178-182	No especificado	{}	{}	{}	['S', 'M', 'L']	
https://www.imanofficial.com/productos/calza-zipper/	No encontrado	No encontrado	Tela: morley Esta calza de morley es la combinación perfecta entre confort y diseño. Ideal para tu día a día, te brinda la libertad de movimiento que necesitás sin resignar estilo. Confeccionada en suave morley, se adapta a tu cuerpo con delicadeza. Su cintura rebatida no solo aporta un toque chic, sino que también se ajusta a tu figura de manera favorecedora. Pero eso no es todo: esta calza tiene un detalle único que la hace irresistible. Los cierres invisibles YKK en la parte interna de la pierna te permiten crear un efecto oxford que transforma tu look en un instante. ¡Dos estilos en una sola prenda! TALLE 34-XS 36-S 38-M 40-L 42-XL 44-XXL Contorno de busto 86-90 90-94 94-98 98-102 104-106 110-112 Tiro alto: contorno cintura 68 72 76 80 84 88 Tiro medio: contorno cintura 72 86 80 84 88 92 Tiro bajo: contorno cintura 76 80 84 88 92 96 Contorno de cadera 92-94 96-98 100-102 104-106 110-112 116-118 Altura 158-162 162-166 166-170 170-174 176-178 178-182	No especificado	{}	{}	{}	['S', 'M', 'L']	
https://www.imanofficial.com/productos/remera-brush-ml/	No encontrado	No encontrado	Tela: morley brushed Remera off shoulder de morley brushed. Su tejido suave y elástico te brinda una sensación única, mientras que el diseño off shoulder realza tus hombros y cuello. El elástico en el escote garantiza un ajuste perfecto y evita que la remera se deslice. ¡Ideal para una noche especial o para un look más relajado!. Completa tu look con alguno de nuestros conjuntos sastreros o con el pantalón brush para un total look. TALLE 34-XS 36-S 38-M 40-L 42-XL 44-XXL Contorno de busto 86-90 90-94 94-98 98-102 104-106 110-112 Tiro alto: contorno cintura 68 72 76 80 84 88 Tiro medio: contorno cintura 72 86 80 84 88 92 Tiro bajo: contorno cintura 76 80 84 88 92 96 Contorno de cadera 92-94 96-98 100-102 104-106 110-112 116-118 Altura 158-162 162-166 166-170 170-174 176-178 178-182	No especificado	{}	{}	{}	['S', 'M', 'L']	
